highest_scoring_half_equal,away_team_clean_sheet_yes,handicap_1:0_away_(1:0),1st_half_-_double_chance_home_or_away,double_chance_draw_or_away,handicap_1:0_home_(1:0),over/under_under_1.5,match_score_away,1st_goal_away,highest_scoring_half_1st_half,home_team_goals_2,Team B ID,handicap_1:0_draw_(1:0),away_team_goals_2,2nd_half_-_1x2_draw,1st_half_-_asian_handicap_away_(+0.5),match_score_home,away_team_goals_3+,Team A ID,1st_half_-_handicap_home_(0:1),excluded_number_of_goals_-_first_half_3+,excluded_number_of_goals_-_away_3+,1x2_home,handicap_0:1_away_(0:1),Timestamp,excluded_number_of_goals_-_away_0,handicap_0:2_home_(0:2),1x2_draw,rest_of_the_match_(current_score_0:0)_home,rest_of_the_match_(current_score_0:0)_away,gg/ng_2+_no,asian_handicap_-0.5_home_(-0.5),Team A,over/under_over_1.5,home_team_goals_0,1st_half_-_draw_no_bet_home,home_team_clean_sheet_no,double_chance_home_or_away,gg/ng_2+_yes,2nd_half_-_gg/ng_yes,1st_half_-_over/under_under_0.5,excluded_number_of_goals_-_away_1,2nd_half_-_1x2_away,excluded_number_of_goals_-_first_half_0,1st_half_-_double_chance_home_or_draw,2nd_half_-_gg/ng_no,Start Time,excluded_number_of_goals_-_home_3+,excluded_number_of_goals_-_home_0,draw_no_bet_away,excluded_number_of_goals_-_away_2,draw_no_bet_home,Match ID,match_finished,odd/even_even,excluded_number_of_goals_-_home_2,1st_half_-_1x2_draw,1st_half_-_1x2_away,handicap_0:2_away_(0:2),1st_goal_home,away_team_goals_0,home_team_clean_sheet_yes,odd/even_odd,rest_of_the_match_(current_score_0:0)_draw,excluded_number_of_goals_-_first_half_2,handicap_0:1_draw_(0:1),excluded_number_of_goals_-_first_half_1,1st_half_-_gg/ng_no,1st_half_-_handicap_draw_(0:1),1st_goal_none,1x2_away,handicap_0:1_home_(0:1),1st_half_-_over/under_over_0.5,1st_half_-_1x2_home,asian_handicap_-0.5_away_(+0.5),1st_half_-_double_chance_draw_or_away,home_team_goals_1,Team B,away_team_goals_1,handicap_0:2_draw_(0:2),excluded_number_of_goals_-_home_1,1st_half_-_gg/ng_yes,highest_scoring_half_2nd_half,double_chance_home_or_draw,2nd_half_-_1x2_home,1st_half_-_asian_handicap_home_(-0.5),away_team_clean_sheet_no,1st_half_-_draw_no_bet_away,1st_half_-_handicap_away_(0:1),home_team_goals_3+,1st_half_-_over/under_under_1.5,1st_half_-_handicap_draw_(0:2),1st_half_-_handicap_away_(0:2),1st_half_-_handicap_home_(0:2),1st_half_-_asian_handicap_home_(-1.5),handicap_0:3_draw_(0:3),handicap_0:3_home_(0:3),over/under_over_2.5,1st_half_-_asian_handicap_away_(+1.5),over/under_under_2.5,1st_half_-_over/under_over_1.5,handicap_0:3_away_(0:3),handicap_2:0_away_(2:0),handicap_3:0_draw_(3:0),handicap_2:0_draw_(2:0),handicap_3:0_home_(3:0),over/under_under_3.5,handicap_2:0_home_(2:0),over/under_over_3.5,handicap_3:0_away_(3:0)
N/A,N/A,0.0644,N/A,0.3068,0.7394,N/A,N/A,N/A,N/A,0.3617,951340600736578,0.1961,0.3281,N/A,N/A,N/A,0.1181,601988165374472,N/A,N/A,0.4361,0.3862,0.5902,3428,N/A,0.0433,0.3781,N/A,N/A,0.739,0.3979,Coruxo FC,N/A,N/A,N/A,N/A,0.311,0.261,N/A,N/A,0.2233,N/A,N/A,N/A,N/A,2026-04-05 19:15,0.3956,N/A,0.3798,0.3406,0.6202,61691932,False,0.527,0.3197,N/A,N/A,0.8268,N/A,N/A,N/A,0.473,N/A,N/A,0.2691,N/A,N/A,N/A,N/A,0.2357,0.1407,N/A,N/A,0.6021,N/A,0.4322,Club Marino de Luanco,0.5537,0.1299,0.2846,N/A,N/A,0.3822,N/A,N/A,N/A,N/A,N/A,0.2061,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.7251,N/A,0.2749,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,0.0644,N/A,0.3068,0.7394,N/A,N/A,N/A,N/A,0.3617,951340600736578,0.1961,0.3281,N/A,N/A,N/A,0.1181,601988165374472,N/A,N/A,0.4361,0.3862,0.5902,3442,N/A,0.0433,0.3781,N/A,N/A,0.739,0.3979,Coruxo FC,N/A,N/A,N/A,N/A,0.311,0.261,N/A,N/A,0.2233,N/A,N/A,N/A,N/A,2026-04-05 19:15,0.3956,N/A,0.3798,0.3406,0.6202,61691932,False,0.527,0.3197,N/A,N/A,0.8268,N/A,N/A,N/A,0.473,N/A,N/A,0.2691,N/A,N/A,N/A,N/A,0.2357,0.1407,N/A,N/A,0.6021,N/A,0.4322,Club Marino de Luanco,0.5537,0.1299,0.2846,N/A,N/A,0.3822,N/A,N/A,N/A,N/A,N/A,0.2061,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.7251,N/A,0.2749,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,0.0644,N/A,0.3068,0.7394,N/A,N/A,N/A,N/A,0.3617,951340600736578,0.1961,0.3281,N/A,N/A,N/A,0.1181,601988165374472,N/A,N/A,0.4361,0.3862,0.5902,3451,N/A,0.0433,0.3781,N/A,N/A,0.739,0.3979,Coruxo FC,N/A,N/A,N/A,N/A,0.311,0.261,N/A,N/A,0.2233,N/A,N/A,N/A,N/A,2026-04-05 19:15,0.3956,N/A,0.3798,0.3406,0.6202,61691932,False,0.527,0.3197,N/A,N/A,0.8268,N/A,N/A,N/A,0.473,N/A,N/A,0.2691,N/A,N/A,N/A,N/A,0.2357,0.1407,N/A,N/A,0.6021,N/A,0.4322,Club Marino de Luanco,0.5537,0.1299,0.2846,N/A,N/A,0.3822,N/A,N/A,N/A,N/A,N/A,0.2061,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.7251,N/A,0.2749,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,0.0644,N/A,0.3068,0.7394,N/A,N/A,N/A,N/A,0.3617,951340600736578,0.1961,0.3281,N/A,N/A,N/A,0.1181,601988165374472,N/A,N/A,0.4361,0.3862,0.5902,3460,N/A,0.0433,0.3781,N/A,N/A,0.739,0.3979,Coruxo FC,N/A,N/A,N/A,N/A,0.311,0.261,N/A,N/A,0.2233,N/A,N/A,N/A,N/A,2026-04-05 19:15,0.3956,N/A,0.3798,0.3406,0.6202,61691932,False,0.527,0.3197,N/A,N/A,0.8268,N/A,N/A,N/A,0.473,N/A,N/A,0.2691,N/A,N/A,N/A,N/A,0.2357,0.1407,N/A,N/A,0.6021,N/A,0.4322,Club Marino de Luanco,0.5537,0.1299,0.2846,N/A,N/A,0.3822,N/A,N/A,N/A,N/A,N/A,0.2061,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.7251,N/A,0.2749,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,0.0644,N/A,0.3068,0.7394,N/A,N/A,N/A,N/A,0.3617,951340600736578,0.1961,0.3281,N/A,N/A,N/A,0.1181,601988165374472,N/A,N/A,0.4361,0.3862,0.5902,3468,N/A,0.0433,0.3781,N/A,N/A,0.739,0.3979,Coruxo FC,N/A,N/A,N/A,N/A,0.311,0.261,N/A,N/A,0.2233,N/A,N/A,N/A,N/A,2026-04-05 19:15,0.3956,N/A,0.3798,0.3406,0.6202,61691932,False,0.527,0.3197,N/A,N/A,0.8268,N/A,N/A,N/A,0.473,N/A,N/A,0.2691,N/A,N/A,N/A,N/A,0.2357,0.1407,N/A,N/A,0.6021,N/A,0.4322,Club Marino de Luanco,0.5537,0.1299,0.2846,N/A,N/A,0.3822,N/A,N/A,N/A,N/A,N/A,0.2061,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.7251,N/A,0.2749,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,0.0644,N/A,0.3068,0.7394,N/A,N/A,N/A,N/A,0.3617,951340600736578,0.1961,0.3281,N/A,N/A,N/A,0.1181,601988165374472,N/A,N/A,0.4361,0.3862,0.5902,3478,N/A,0.0433,0.3781,N/A,N/A,0.739,0.3979,Coruxo FC,N/A,N/A,N/A,N/A,0.311,0.261,N/A,N/A,0.2233,N/A,N/A,N/A,N/A,2026-04-05 19:15,0.3956,N/A,0.3798,0.3406,0.6202,61691932,False,0.527,0.3197,N/A,N/A,0.8268,N/A,N/A,N/A,0.473,N/A,N/A,0.2691,N/A,N/A,N/A,N/A,0.2357,0.1407,N/A,N/A,0.6021,N/A,0.4322,Club Marino de Luanco,0.5537,0.1299,0.2846,N/A,N/A,0.3822,N/A,N/A,N/A,N/A,N/A,0.2061,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.7251,N/A,0.2749,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,0.0644,N/A,0.3068,0.7394,N/A,N/A,N/A,N/A,0.3617,951340600736578,0.1961,0.3281,N/A,N/A,N/A,0.1181,601988165374472,N/A,N/A,0.4361,0.3862,0.5902,3492,N/A,0.0433,0.3781,N/A,N/A,0.739,0.3979,Coruxo FC,N/A,N/A,N/A,N/A,0.311,0.261,N/A,N/A,0.2233,N/A,N/A,N/A,N/A,2026-04-05 19:15,0.3956,N/A,0.3798,0.3406,0.6202,61691932,False,0.527,0.3197,N/A,N/A,0.8268,N/A,N/A,N/A,0.473,N/A,N/A,0.2691,N/A,N/A,N/A,N/A,0.2357,0.1407,N/A,N/A,0.6021,N/A,0.4322,Club Marino de Luanco,0.5537,0.1299,0.2846,N/A,N/A,0.3822,N/A,N/A,N/A,N/A,N/A,0.2061,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.7251,N/A,0.2749,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,0.0644,N/A,0.3068,0.7394,N/A,N/A,N/A,N/A,0.3617,951340600736578,0.1961,0.3281,N/A,N/A,N/A,0.1181,601988165374472,N/A,N/A,0.4361,0.3862,0.5902,3502,N/A,0.0433,0.3781,N/A,N/A,0.739,0.3979,Coruxo FC,N/A,N/A,N/A,N/A,0.311,0.261,N/A,N/A,0.2233,N/A,N/A,N/A,N/A,2026-04-05 19:15,0.3956,N/A,0.3798,0.3406,0.6202,61691932,False,0.527,0.3197,N/A,N/A,0.8268,N/A,N/A,N/A,0.473,N/A,N/A,0.2691,N/A,N/A,N/A,N/A,0.2357,0.1407,N/A,N/A,0.6021,N/A,0.4322,Club Marino de Luanco,0.5537,0.1299,0.2846,N/A,N/A,0.3822,N/A,N/A,N/A,N/A,N/A,0.2061,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.7251,N/A,0.2749,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,0.0644,N/A,0.3068,0.7394,N/A,N/A,N/A,N/A,0.3617,951340600736578,0.1961,0.3281,N/A,N/A,N/A,0.1181,601988165374472,N/A,N/A,0.4361,0.3862,0.5902,3512,N/A,0.0433,0.3781,N/A,N/A,0.739,0.3979,Coruxo FC,N/A,N/A,N/A,N/A,0.311,0.261,N/A,N/A,0.2233,N/A,N/A,N/A,N/A,2026-04-05 19:15,0.3956,N/A,0.3798,0.3406,0.6202,61691932,False,0.527,0.3197,N/A,N/A,0.8268,N/A,N/A,N/A,0.473,N/A,N/A,0.2691,N/A,N/A,N/A,N/A,0.2357,0.1407,N/A,N/A,0.6021,N/A,0.4322,Club Marino de Luanco,0.5537,0.1299,0.2846,N/A,N/A,0.3822,N/A,N/A,N/A,N/A,N/A,0.2061,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.7251,N/A,0.2749,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,0.0644,N/A,0.3068,0.7394,N/A,N/A,N/A,N/A,0.3617,951340600736578,0.1961,0.3281,N/A,N/A,N/A,0.1181,601988165374472,N/A,N/A,0.4361,0.3862,0.5902,3522,N/A,0.0433,0.3781,N/A,N/A,0.739,0.3979,Coruxo FC,N/A,N/A,N/A,N/A,0.311,0.261,N/A,N/A,0.2233,N/A,N/A,N/A,N/A,2026-04-05 19:15,0.3956,N/A,0.3798,0.3406,0.6202,61691932,False,0.527,0.3197,N/A,N/A,0.8268,N/A,N/A,N/A,0.473,N/A,N/A,0.2691,N/A,N/A,N/A,N/A,0.2357,0.1407,N/A,N/A,0.6021,N/A,0.4322,Club Marino de Luanco,0.5537,0.1299,0.2846,N/A,N/A,0.3822,N/A,N/A,N/A,N/A,N/A,0.2061,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.7251,N/A,0.2749,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,0.0644,N/A,0.3068,0.7394,N/A,N/A,N/A,N/A,0.3617,951340600736578,0.1961,0.3281,N/A,N/A,N/A,0.1181,601988165374472,N/A,N/A,0.4361,0.3862,0.5902,3532,N/A,0.0433,0.3781,N/A,N/A,0.739,0.3979,Coruxo FC,N/A,N/A,N/A,N/A,0.311,0.261,N/A,N/A,0.2233,N/A,N/A,N/A,N/A,2026-04-05 19:15,0.3956,N/A,0.3798,0.3406,0.6202,61691932,False,0.527,0.3197,N/A,N/A,0.8268,N/A,N/A,N/A,0.473,N/A,N/A,0.2691,N/A,N/A,N/A,N/A,0.2357,0.1407,N/A,N/A,0.6021,N/A,0.4322,Club Marino de Luanco,0.5537,0.1299,0.2846,N/A,N/A,0.3822,N/A,N/A,N/A,N/A,N/A,0.2061,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.7251,N/A,0.2749,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,0.0644,N/A,0.3068,0.7394,N/A,N/A,N/A,N/A,0.3617,951340600736578,0.1961,0.3281,N/A,N/A,N/A,0.1181,601988165374472,N/A,N/A,0.4361,0.3862,0.5902,3540,N/A,0.0433,0.3781,N/A,N/A,0.739,0.3979,Coruxo FC,N/A,N/A,N/A,N/A,0.311,0.261,N/A,N/A,0.2233,N/A,N/A,N/A,N/A,2026-04-05 19:15,0.3956,N/A,0.3798,0.3406,0.6202,61691932,False,0.527,0.3197,N/A,N/A,0.8268,N/A,N/A,N/A,0.473,N/A,N/A,0.2691,N/A,N/A,N/A,N/A,0.2357,0.1407,N/A,N/A,0.6021,N/A,0.4322,Club Marino de Luanco,0.5537,0.1299,0.2846,N/A,N/A,0.3822,N/A,N/A,N/A,N/A,N/A,0.2061,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.7251,N/A,0.2749,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,0.0644,N/A,0.3068,0.7394,N/A,N/A,N/A,N/A,0.3617,951340600736578,0.1961,0.3281,N/A,N/A,N/A,0.1181,601988165374472,N/A,N/A,0.4361,0.3862,0.5902,3590,N/A,0.0433,0.3781,N/A,N/A,0.739,0.3979,Coruxo FC,N/A,N/A,N/A,N/A,0.311,0.261,N/A,N/A,0.2233,N/A,N/A,N/A,N/A,2026-04-05 19:15,0.3956,N/A,0.3798,0.3406,0.6202,61691932,False,0.527,0.3197,N/A,N/A,0.8268,N/A,N/A,N/A,0.473,N/A,N/A,0.2691,N/A,N/A,N/A,N/A,0.2357,0.1407,N/A,N/A,0.6021,N/A,0.4322,Club Marino de Luanco,0.5537,0.1299,0.2846,N/A,N/A,0.3822,N/A,N/A,N/A,N/A,N/A,0.2061,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.7251,N/A,0.2749,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,0.0644,N/A,0.3068,0.7394,N/A,N/A,N/A,N/A,0.3617,951340600736578,0.1961,0.3281,N/A,N/A,N/A,0.1181,601988165374472,N/A,N/A,0.4361,0.3862,0.5902,3648,N/A,0.0433,0.3781,N/A,N/A,0.739,0.3979,Coruxo FC,N/A,N/A,N/A,N/A,0.311,0.261,N/A,N/A,0.2233,N/A,N/A,N/A,N/A,2026-04-05 19:15,0.3956,N/A,0.3798,0.3406,0.6202,61691932,False,0.527,0.3197,N/A,N/A,0.8268,N/A,N/A,N/A,0.473,N/A,N/A,0.2691,N/A,N/A,N/A,N/A,0.2357,0.1407,N/A,N/A,0.6021,N/A,0.4322,Club Marino de Luanco,0.5537,0.1299,0.2846,N/A,N/A,0.3822,N/A,N/A,N/A,N/A,N/A,0.2061,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.7251,N/A,0.2749,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,0.0644,N/A,0.3068,0.7394,N/A,N/A,N/A,N/A,0.3617,951340600736578,0.1961,0.3281,N/A,N/A,N/A,0.1181,601988165374472,N/A,N/A,0.4361,0.3862,0.5902,3706,N/A,0.0433,0.3781,N/A,N/A,0.739,0.3979,Coruxo FC,N/A,N/A,N/A,N/A,0.311,0.261,N/A,N/A,0.2233,N/A,N/A,N/A,N/A,2026-04-05 19:15,0.3956,N/A,0.3798,0.3406,0.6202,61691932,False,0.527,0.3197,N/A,N/A,0.8268,N/A,N/A,N/A,0.473,N/A,N/A,0.2691,N/A,N/A,N/A,N/A,0.2357,0.1407,N/A,N/A,0.6021,N/A,0.4322,Club Marino de Luanco,0.5537,0.1299,0.2846,N/A,N/A,0.3822,N/A,N/A,N/A,N/A,N/A,0.2061,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.7251,N/A,0.2749,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,0.0624,N/A,0.3038,0.7411,N/A,1,N/A,N/A,0.3617,951340600736578,0.1966,0.3294,N/A,N/A,1,0.1148,601988165374472,N/A,N/A,0.4361,0.3873,0.5902,3744,N/A,0.0433,0.3793,N/A,N/A,0.7396,0.3979,Coruxo FC,N/A,N/A,N/A,N/A,0.31,0.2604,N/A,N/A,0.2233,N/A,N/A,N/A,N/A,2026-04-05 19:15,0.3947,N/A,0.3798,0.3406,0.6202,61691932,False,0.527,0.3212,N/A,N/A,0.8268,N/A,N/A,N/A,0.473,N/A,N/A,0.2691,N/A,N/A,N/A,N/A,0.2334,0.1407,N/A,N/A,0.6021,N/A,0.4322,Club Marino de Luanco,0.5559,0.1299,0.284,N/A,N/A,0.3862,N/A,N/A,N/A,N/A,N/A,0.2061,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.7251,N/A,0.2749,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,0.0624,N/A,0.3038,0.7411,N/A,1,N/A,N/A,0.3617,951340600736578,0.1966,0.3294,N/A,N/A,1,0.1148,601988165374472,N/A,N/A,0.4361,0.3873,0.5902,3753,N/A,0.0433,0.3793,N/A,N/A,0.7396,0.3979,Coruxo FC,N/A,N/A,N/A,N/A,0.31,0.2604,N/A,N/A,0.2233,N/A,N/A,N/A,N/A,2026-04-05 19:15,0.3947,N/A,0.3798,0.3406,0.6202,61691932,False,0.527,0.3212,N/A,N/A,0.8268,N/A,N/A,N/A,0.473,N/A,N/A,0.2691,N/A,N/A,N/A,N/A,0.2334,0.1407,N/A,N/A,0.6021,N/A,0.4322,Club Marino de Luanco,0.5559,0.1299,0.284,N/A,N/A,0.3862,N/A,N/A,N/A,N/A,N/A,0.2061,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.7251,N/A,0.2749,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,0.0624,N/A,0.3038,0.7411,N/A,1,N/A,N/A,0.3617,951340600736578,0.1966,0.3294,N/A,N/A,1,0.1148,601988165374472,N/A,N/A,0.4361,0.3873,0.5902,3759,N/A,0.0433,0.3793,N/A,N/A,0.7396,0.3979,Coruxo FC,N/A,N/A,N/A,N/A,0.31,0.2604,N/A,N/A,0.2233,N/A,N/A,N/A,N/A,2026-04-05 19:15,0.3947,N/A,0.3798,0.3406,0.6202,61691932,False,0.527,0.3212,N/A,N/A,0.8268,N/A,N/A,N/A,0.473,N/A,N/A,0.2691,N/A,N/A,N/A,N/A,0.2334,0.1407,N/A,N/A,0.6021,N/A,0.4322,Club Marino de Luanco,0.5559,0.1299,0.284,N/A,N/A,0.3862,N/A,N/A,N/A,N/A,N/A,0.2061,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.7251,N/A,0.2749,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,0.0624,N/A,0.3038,0.7411,N/A,1,N/A,N/A,0.3617,951340600736578,0.1966,0.3294,N/A,N/A,1,0.1148,601988165374472,N/A,N/A,0.4361,0.3873,0.5902,3767,N/A,0.0433,0.3793,N/A,N/A,0.7396,0.3979,Coruxo FC,N/A,N/A,N/A,N/A,0.31,0.2604,N/A,N/A,0.2233,N/A,N/A,N/A,N/A,2026-04-05 19:15,0.3947,N/A,0.3798,0.3406,0.6202,61691932,False,0.527,0.3212,N/A,N/A,0.8268,N/A,N/A,N/A,0.473,N/A,N/A,0.2691,N/A,N/A,N/A,N/A,0.2334,0.1407,N/A,N/A,0.6021,N/A,0.4322,Club Marino de Luanco,0.5559,0.1299,0.284,N/A,N/A,0.3862,N/A,N/A,N/A,N/A,N/A,0.2061,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.7251,N/A,0.2749,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,0.0624,N/A,0.3038,0.7411,N/A,1,N/A,N/A,0.3617,951340600736578,0.1966,0.3294,N/A,N/A,1,0.1148,601988165374472,N/A,N/A,0.4361,0.3873,0.5902,3774,N/A,0.0433,0.3793,N/A,N/A,0.7396,0.3979,Coruxo FC,N/A,N/A,N/A,N/A,0.31,0.2604,N/A,N/A,0.2233,N/A,N/A,N/A,N/A,2026-04-05 19:15,0.3947,N/A,0.3798,0.3406,0.6202,61691932,False,0.527,0.3212,N/A,N/A,0.8268,N/A,N/A,N/A,0.473,N/A,N/A,0.2691,N/A,N/A,N/A,N/A,0.2334,0.1407,N/A,N/A,0.6021,N/A,0.4322,Club Marino de Luanco,0.5559,0.1299,0.284,N/A,N/A,0.3862,N/A,N/A,N/A,N/A,N/A,0.2061,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.7251,N/A,0.2749,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,0.0624,N/A,0.3038,0.7411,N/A,1,N/A,N/A,0.3617,951340600736578,0.1966,0.3294,N/A,N/A,1,0.1148,601988165374472,N/A,N/A,0.4361,0.3873,0.5902,3782,N/A,0.0433,0.3793,N/A,N/A,0.7396,0.3979,Coruxo FC,N/A,N/A,N/A,N/A,0.31,0.2604,N/A,N/A,0.2233,N/A,N/A,N/A,N/A,2026-04-05 19:15,0.3947,N/A,0.3798,0.3406,0.6202,61691932,False,0.527,0.3212,N/A,N/A,0.8268,N/A,N/A,N/A,0.473,N/A,N/A,0.2691,N/A,N/A,N/A,N/A,0.2334,0.1407,N/A,N/A,0.6021,N/A,0.4322,Club Marino de Luanco,0.5559,0.1299,0.284,N/A,N/A,0.3862,N/A,N/A,N/A,N/A,N/A,0.2061,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.7251,N/A,0.2749,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,0.0624,N/A,0.3038,0.7411,N/A,1,N/A,N/A,0.3617,951340600736578,0.1966,0.3294,N/A,N/A,1,0.1148,601988165374472,N/A,N/A,0.4361,0.3873,0.5902,3791,N/A,0.0433,0.3793,N/A,N/A,0.7396,0.3979,Coruxo FC,N/A,N/A,N/A,N/A,0.31,0.2604,N/A,N/A,0.2233,N/A,N/A,N/A,N/A,2026-04-05 19:15,0.3947,N/A,0.3798,0.3406,0.6202,61691932,False,0.527,0.3212,N/A,N/A,0.8268,N/A,N/A,N/A,0.473,N/A,N/A,0.2691,N/A,N/A,N/A,N/A,0.2334,0.1407,N/A,N/A,0.6021,N/A,0.4322,Club Marino de Luanco,0.5559,0.1299,0.284,N/A,N/A,0.3862,N/A,N/A,N/A,N/A,N/A,0.2061,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.7251,N/A,0.2749,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,0.0624,N/A,0.3038,0.7411,N/A,1,N/A,N/A,0.3617,951340600736578,0.1966,0.3294,N/A,N/A,1,0.1148,601988165374472,N/A,N/A,0.4361,0.3873,0.5902,3799,N/A,0.0433,0.3793,N/A,N/A,0.7396,0.3979,Coruxo FC,N/A,N/A,N/A,N/A,0.31,0.2604,N/A,N/A,0.2233,N/A,N/A,N/A,N/A,2026-04-05 19:15,0.3947,N/A,0.3798,0.3406,0.6202,61691932,False,0.527,0.3212,N/A,N/A,0.8268,N/A,N/A,N/A,0.473,N/A,N/A,0.2691,N/A,N/A,N/A,N/A,0.2334,0.1407,N/A,N/A,0.6021,N/A,0.4322,Club Marino de Luanco,0.5559,0.1299,0.284,N/A,N/A,0.3862,N/A,N/A,N/A,N/A,N/A,0.2061,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.7251,N/A,0.2749,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,0.0624,N/A,0.3038,0.7411,N/A,1,N/A,N/A,0.3617,951340600736578,0.1966,0.3294,N/A,N/A,1,0.1148,601988165374472,N/A,N/A,0.4361,0.3873,0.5902,3807,N/A,0.0433,0.3793,N/A,N/A,0.7396,0.3979,Coruxo FC,N/A,N/A,N/A,N/A,0.31,0.2604,N/A,N/A,0.2233,N/A,N/A,N/A,N/A,2026-04-05 19:15,0.3947,N/A,0.3798,0.3406,0.6202,61691932,False,0.527,0.3212,N/A,N/A,0.8268,N/A,N/A,N/A,0.473,N/A,N/A,0.2691,N/A,N/A,N/A,N/A,0.2334,0.1407,N/A,N/A,0.6021,N/A,0.4322,Club Marino de Luanco,0.5559,0.1299,0.284,N/A,N/A,0.3862,N/A,N/A,N/A,N/A,N/A,0.2061,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.7251,N/A,0.2749,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,0.0624,N/A,0.3038,0.7411,N/A,1,N/A,N/A,0.3617,951340600736578,0.1966,0.3294,N/A,N/A,1,0.1148,601988165374472,N/A,N/A,0.4361,0.3873,0.5902,3817,N/A,0.0433,0.3793,N/A,N/A,0.7396,0.3979,Coruxo FC,N/A,N/A,N/A,N/A,0.31,0.2604,N/A,N/A,0.2233,N/A,N/A,N/A,N/A,2026-04-05 19:15,0.3947,N/A,0.3798,0.3406,0.6202,61691932,False,0.527,0.3212,N/A,N/A,0.8268,N/A,N/A,N/A,0.473,N/A,N/A,0.2691,N/A,N/A,N/A,N/A,0.2334,0.1407,N/A,N/A,0.6021,N/A,0.4322,Club Marino de Luanco,0.5559,0.1299,0.284,N/A,N/A,0.3862,N/A,N/A,N/A,N/A,N/A,0.2061,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.7251,N/A,0.2749,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
